MS SubClass,Lot Frontage,Lot Area,Condition 1,Condition 2,House Style,Overall Qual,Roof Style,Mas Vnr Type,Mas Vnr Area,Exter Cond,Exter Cond,Bsmt Exposure,Bsmt Exposure,BsmtFin SF 2,Heating,Heating QC,Heating QC,Low Qual Fin SF,Full Bath,Full Bath,Bedroom AbvGr,Kitchen AbvGr,Functional,Garage Cars,Enclosed Porch,Screen Porch,Misc Val,Yr Sold,Sale Condition,SalePrice
20,78.0,9317,Norm,Norm,1Story,6,Gable,None,0.0,TA,TA,No,No,0.0,GasA,Gd,Gd,0,2,2,3,1,Typ,2.0,0,0,0,2007,Normal,176432
20,,12692,Norm,Norm,1Story,8,Hip,None,0.0,TA,TA,No,No,0.0,GasA,Ex,Ex,0,3,3,4,1,Typ,2.0,291,0,0,2007,Normal,430000
120,,6563,Norm,Norm,1Story,8,Gable,None,0.0,TA,TA,Gd,Gd,0.0,GasA,TA,TA,0,2,2,2,1,Typ,2.0,234,0,0,2006,Normal,275000
190,60.0,10800,Norm,Norm,2Story,4,Gable,None,0.0,TA,TA,,,0.0,GasA,TA,TA,0,2,2,3,2,Typ,0.0,210,0,0,2008,Normal,106250
20,73.0,10921,Norm,Norm,1Story,4,Hip,BrkFace,48.0,TA,TA,No,No,0.0,GasA,TA,TA,0,1,1,3,1,Typ,1.0,0,0,0,2007,Normal,94750
20,84.0,11096,Norm,Norm,1Story,8,Gable,None,0.0,TA,TA,Av,Av,0.0,GasA,Ex,Ex,0,2,2,3,1,Typ,3.0,0,0,0,2007,Normal,249700
75,84.0,9660,Norm,Norm,2.5Unf,8,Hip,BrkFace,1290.0,TA,TA,No,No,0.0,GasA,Ex,Ex,0,2,2,3,1,Typ,2.0,0,0,0,2008,Normal,284500
60,86.0,11839,Norm,Norm,2Story,7,Hip,BrkFace,99.0,TA,TA,No,No,0.0,GasA,Ex,Ex,0,2,2,4,1,Typ,2.0,0,0,0,2008,Normal,262280
120,24.0,2529,Norm,Norm,1Story,7,Gable,None,0.0,TA,TA,No,No,0.0,GasA,Fa,Fa,0,2,2,2,1,Typ,2.0,0,0,0,2008,Normal,148500
20,94.0,10402,Norm,Norm,1Story,7,Gable,None,0.0,TA,TA,No,No,0.0,GasA,Ex,Ex,0,2,2,3,1,Typ,3.0,0,0,0,2010,Normal,198900
20,,11200,Norm,Norm,1Story,6,Gable,BrkFace,85.0,TA,TA,No,No,0.0,GasA,TA,TA,0,2,2,3,1,Typ,2.0,0,0,0,2006,Normal,180000
20,80.0,9600,Feedr,Norm,1Story,6,Hip,BrkCmn,183.0,TA,TA,No,No,620.0,GasA,Gd,Gd,0,2,2,3,1,Min1,1.0,0,0,0,2009,Normal,139000
90,60.0,7200,Norm,Norm,2Story,4,Flat,None,0.0,TA,TA,,,0.0,GasA,TA,TA,0,3,3,6,2,Min2,0.0,0,0,500,2010,Normal,160000
60,96.0,11690,Norm,Norm,2Story,8,Gable,BrkFace,192.0,TA,TA,Av,Av,0.0,GasA,Ex,Ex,0,2,2,3,1,Typ,2.0,0,0,0,2008,Normal,207000
50,70.0,11767,Norm,Norm,1.5Fin,5,Gable,None,0.0,TA,TA,No,No,0.0,GasA,Ex,Ex,0,1,1,3,1,Typ,1.0,0,0,0,2008,Normal,130500
120,,4435,Norm,Norm,1Story,6,Gable,BrkFace,170.0,TA,TA,Av,Av,0.0,GasA,Ex,Ex,0,1,1,1,1,Typ,2.0,0,0,0,2010,Normal,143750
60,62.0,10429,Norm,Norm,2Story,5,Gable,None,0.0,TA,TA,No,No,0.0,GasA,TA,TA,0,1,1,3,1,Typ,2.0,0,0,0,2009,Normal,130000
50,45.0,7506,Norm,Norm,1.5Fin,5,Gable,None,0.0,Gd,Gd,No,No,0.0,GasA,TA,TA,0,1,1,3,1,Typ,1.0,96,0,0,2008,Normal,114000
20,80.0,11088,Norm,Norm,1Story,6,Gable,BrkFace,144.0,TA,TA,No,No,0.0,GasA,Gd,Gd,0,2,2,3,1,Typ,2.0,0,0,0,2009,Normal,184000
50,52.0,6240,Norm,Norm,1.5Fin,5,Gable,None,0.0,Gd,Gd,No,No,0.0,GasA,Ex,Ex,0,1,1,4,1,Typ,1.0,0,0,0,2007,Normal,132000
60,,12384,Norm,Norm,2Story,7,Gable,BrkFace,233.0,TA,TA,No,No,0.0,GasA,TA,TA,0,2,2,3,1,Typ,2.0,252,0,0,2007,Normal,197900
20,77.0,9510,Norm,Norm,1Story,6,Gable,BrkCmn,161.0,TA,TA,No,No,0.0,GasA,Ex,Ex,0,1,1,3,1,Typ,1.0,0,0,0,2006,Normal,147000
60,,18800,Norm,Norm,2Story,6,Gable,BrkFace,120.0,TA,TA,Mn,Mn,0.0,GasA,TA,TA,0,2,2,3,1,Typ,2.0,0,0,0,2006,Normal,190000
80,125.0,10000,Norm,Norm,SLvl,5,Hip,BrkFace,272.0,TA,TA,Av,Av,281.0,GasA,Ex,Ex,0,1,1,3,1,Typ,1.0,0,120,0,2006,Normal,148000
190,60.0,10896,Feedr,Norm,2.5Fin,6,Hip,None,0.0,TA,TA,No,No,0.0,GasA,Ex,Ex,515,2,2,8,2,Typ,0.0,0,0,0,2007,Abnorml,200000
30,50.0,7030,Norm,Norm,1Story,4,Gable,None,0.0,TA,TA,No,No,0.0,GasA,Gd,Gd,0,1,1,2,1,Typ,1.0,70,0,0,2006,Normal,85000
50,92.0,7438,RRAn,Feedr,1.5Fin,5,Gable,None,0.0,TA,TA,No,No,0.0,GasA,Gd,Gd,0,1,1,3,1,Typ,2.0,0,0,0,2006,Normal,127000
80,,11454,Norm,Norm,SLvl,8,Gable,BrkFace,302.0,TA,TA,Gd,Gd,0.0,GasA,Ex,Ex,0,2,2,3,1,Typ,3.0,0,0,0,2008,Normal,225000
50,70.0,12392,Norm,Norm,1.5Fin,7,Gable,None,0.0,Gd,Gd,No,No,0.0,GasA,Ex,Ex,0,2,2,3,1,Typ,2.0,0,0,0,2008,Normal,263400
20,64.0,7360,Norm,Norm,1Story,7,Gable,Stone,80.0,TA,TA,No,No,0.0,GasA,Ex,Ex,0,2,2,2,1,Typ,2.0,0,0,0,2010,Normal,187000
70,96.0,13132,Norm,Norm,2Story,5,Gable,None,0.0,TA,TA,Mn,Mn,0.0,GasA,Gd,Gd,0,1,1,4,1,Typ,1.0,0,0,0,2006,Normal,138887
20,,7777,Norm,Norm,1Story,6,Gable,BrkFace,203.0,TA,TA,No,No,0.0,GasA,Ex,Ex,0,2,2,3,1,Typ,2.0,0,0,0,2007,Normal,178000
60,78.0,9316,Norm,Norm,2Story,7,Gable,None,0.0,TA,TA,Gd,Gd,0.0,GasA,Ex,Ex,0,2,2,3,1,Typ,2.0,0,0,0,2007,Normal,191000
50,52.0,8741,Norm,Norm,1.5Fin,6,Gable,None,0.0,TA,TA,No,No,0.0,GasA,TA,TA,0,1,1,3,1,Typ,1.0,0,0,0,2010,Normal,113000
20,83.0,10159,Norm,Norm,1Story,9,Hip,Stone,450.0,TA,TA,Av,Av,0.0,GasA,Ex,Ex,0,2,2,3,1,Typ,3.0,0,0,0,2010,Partial,395192
70,50.0,5250,Norm,Norm,2Story,8,Gable,None,0.0,Gd,Gd,No,No,0.0,OthW,Fa,Fa,205,2,2,4,1,Typ,0.0,20,0,0,2008,Normal,122000
70,60.0,12900,Norm,Norm,2Story,6,Gable,None,0.0,Gd,Gd,No,No,0.0,GasA,Ex,Ex,0,1,1,3,1,Typ,0.0,0,168,0,2010,Normal,159900
60,105.0,13650,Norm,Norm,2Story,8,Gable,BrkFace,232.0,TA,TA,Gd,Gd,0.0,GasA,Ex,Ex,0,2,2,3,1,Typ,3.0,0,0,0,2010,Normal,320000
20,93.0,10114,Norm,Norm,1Story,5,Gable,None,0.0,TA,TA,Av,Av,0.0,GasA,Ex,Ex,0,2,2,3,1,Typ,2.0,0,0,0,2010,Normal,173500
20,79.0,10240,Norm,Norm,1Story,6,Gable,BrkFace,157.0,Gd,Gd,No,No,1061.0,GasA,TA,TA,0,2,2,3,1,Typ,2.0,0,0,0,2006,Normal,207500
20,70.0,7560,Norm,Norm,1Story,5,Gable,None,0.0,TA,TA,No,No,0.0,GasA,TA,TA,0,1,1,3,1,Typ,1.0,252,0,0,2006,Normal,133700
20,,9000,Norm,Norm,1Story,4,Gable,None,0.0,TA,TA,,,0.0,GasA,TA,TA,0,1,1,3,1,Min2,2.0,140,0,0,2007,Normal,89500
60,,13250,RRNn,Norm,2Story,7,Gable,BrkFace,256.0,TA,TA,No,No,0.0,GasA,TA,TA,0,2,2,4,1,Typ,2.0,0,0,0,2009,Abnorml,154000
190,56.0,6931,Norm,Norm,1Story,4,Hip,None,0.0,TA,TA,Av,Av,0.0,GasA,TA,TA,0,1,1,2,1,Typ,0.0,0,0,0,2008,Normal,91900
60,79.0,10208,Norm,Norm,2Story,7,Gable,BrkFace,921.0,TA,TA,No,No,0.0,GasA,Ex,Ex,0,2,2,3,1,Typ,3.0,0,0,0,2009,Normal,265000
90,72.0,10773,Norm,Norm,1Story,4,Gable,BrkFace,72.0,Fa,Fa,No,No,0.0,GasA,TA,TA,0,2,2,4,2,Typ,0.0,0,0,0,2010,Normal,136000
20,,4403,Norm,Norm,1Story,7,Gable,Stone,432.0,TA,TA,Av,Av,0.0,GasA,Ex,Ex,0,2,2,2,1,Typ,2.0,0,0,0,2010,Partial,222000
90,64.0,7804,Norm,Norm,2.5Unf,6,Gable,None,0.0,TA,TA,No,No,679.0,GasA,Ex,Ex,0,2,2,4,2,Typ,2.0,121,0,0,2008,Abnorml,161900
70,60.0,9600,Norm,Norm,2Story,7,Gable,None,0.0,TA,TA,No,No,0.0,GasA,Ex,Ex,0,1,1,3,1,Typ,2.0,234,0,0,2006,Normal,178000
20,66.0,7800,Norm,Norm,1Story,5,Gable,None,0.0,TA,TA,No,No,600.0,GasA,TA,TA,0,1,1,2,1,Typ,1.0,0,0,0,2006,Abnorml,115000
90,87.0,9246,Feedr,Norm,1Story,5,Gable,BrkFace,564.0,TA,TA,No,No,0.0,GasA,TA,TA,0,2,2,4,2,Typ,2.0,0,0,0,2008,Normal,135000
160,30.0,3180,Norm,Norm,2Story,6,Gable,None,0.0,TA,TA,No,No,0.0,GasA,Ex,Ex,0,2,2,2,1,Typ,2.0,0,0,0,2008,Normal,165000
60,,11050,PosN,Norm,2Story,9,Hip,BrkFace,204.0,TA,TA,Mn,Mn,0.0,GasA,Ex,Ex,0,2,2,3,1,Typ,3.0,0,0,0,2009,Normal,313000
20,84.0,10933,Norm,Norm,1Story,9,Hip,Stone,242.0,TA,TA,Gd,Gd,0.0,GasA,Ex,Ex,0,1,1,1,1,Typ,3.0,0,0,0,2009,Partial,323262
60,65.0,8139,Norm,Norm,2Story,6,Gable,BrkFace,119.0,TA,TA,No,No,0.0,GasA,Gd,Gd,0,2,2,3,1,Typ,2.0,0,0,0,2008,Normal,165000
50,78.0,15600,Norm,Norm,1.5Fin,5,Gable,None,0.0,TA,TA,No,No,507.0,GasW,Fa,Fa,0,2,2,3,1,Maj2,1.0,81,0,0,2009,Normal,158000
85,,16647,RRAe,Norm,SFoyer,5,Gable,None,0.0,TA,TA,Gd,Gd,0.0,GasA,TA,TA,0,2,2,3,1,Min2,2.0,0,0,0,2007,Normal,171000
30,64.0,8574,Norm,Norm,1Story,6,Gable,None,0.0,TA,TA,No,No,0.0,GasA,Ex,Ex,0,1,1,3,1,Typ,2.0,180,0,0,2009,Normal,147500
80,96.0,11777,Norm,Norm,SLvl,5,Gable,BrkFace,97.0,TA,TA,Av,Av,551.0,GasA,Ex,Ex,0,1,1,3,1,Typ,2.0,240,0,0,2006,Abnorml,164500
80,64.0,8991,PosN,Norm,SLvl,7,Gable,Stone,130.0,TA,TA,Gd,Gd,604.0,GasA,TA,TA,0,2,2,3,1,Typ,2.0,0,0,0,2007,Normal,174000
60,42.0,26178,Norm,Norm,2Story,7,Hip,BrkFace,293.0,TA,TA,Gd,Gd,0.0,GasA,Ex,Ex,0,2,2,4,1,Typ,2.0,0,0,0,2006,Normal,335000
80,55.0,7700,Norm,Norm,SLvl,5,Gable,None,0.0,TA,TA,No,No,0.0,GasA,Ex,Ex,0,1,1,3,1,Min2,2.0,0,0,0,2006,Normal,127000
60,93.0,10261,Norm,Norm,2Story,6,Gable,BrkFace,318.0,TA,TA,No,No,0.0,GasA,Ex,Ex,0,2,2,3,1,Typ,2.0,0,0,0,2008,Normal,186500
20,70.0,7763,Norm,Norm,1Story,5,Gable,None,0.0,Gd,Gd,No,No,108.0,GasA,TA,TA,0,1,1,3,1,Typ,2.0,0,0,0,2008,Normal,140000
20,71.0,9353,Norm,Norm,1Story,4,Gable,None,0.0,TA,TA,No,No,0.0,GasA,Gd,Gd,0,1,1,3,1,Typ,1.0,0,0,0,2006,Abnorml,116050
20,71.0,7350,Norm,Norm,1Story,5,Hip,None,0.0,TA,TA,No,No,0.0,GasA,Gd,Gd,0,1,1,3,1,Typ,1.0,0,0,0,2009,Normal,128000
60,85.0,14191,Norm,Norm,2Story,8,Gable,None,0.0,TA,TA,No,No,0.0,GasA,Ex,Ex,0,2,2,4,1,Typ,2.0,0,0,0,2010,Normal,202900
85,75.0,11235,Norm,Norm,SFoyer,5,Gable,BrkFace,30.0,TA,TA,Av,Av,0.0,GasA,Gd,Gd,0,1,1,2,1,Min2,2.0,88,0,0,2007,Normal,158450
30,60.0,7200,Norm,Norm,1Story,6,Gable,None,0.0,TA,TA,No,No,0.0,GasA,TA,TA,0,1,1,3,1,Typ,1.0,164,0,0,2006,Family,90000
20,65.0,7800,Norm,Norm,1Story,5,Hip,BrkFace,47.0,TA,TA,Mn,Mn,474.0,GasA,Ex,Ex,0,1,1,3,1,Typ,1.0,0,0,0,2010,Normal,137900
20,60.0,7200,Norm,Norm,1Story,5,Gable,None,0.0,TA,TA,No,No,0.0,GasA,Fa,Fa,0,1,1,3,1,Min2,1.0,0,0,0,2007,Normal,102000
50,60.0,8064,Artery,Norm,1.5Fin,6,Gable,None,0.0,TA,TA,No,No,0.0,GasA,TA,TA,431,1,1,3,1,Typ,2.0,0,0,0,2009,Abnorml,135000
50,69.0,11851,Artery,Norm,1.5Fin,5,Gable,None,0.0,Gd,Gd,No,No,0.0,GasA,Ex,Ex,0,1,1,3,1,Typ,1.0,126,0,0,2010,Normal,129000
190,58.0,6430,Feedr,Norm,1.5Fin,6,Gable,None,0.0,TA,TA,Av,Av,0.0,GasA,TA,TA,0,1,1,3,1,Typ,1.0,0,0,0,2006,Abnorml,128000
20,63.0,13072,RRAe,Norm,1Story,6,Gable,None,0.0,TA,TA,No,No,0.0,GasA,Ex,Ex,0,1,1,3,1,Typ,0.0,0,0,0,2006,Partial,132000
120,,4435,Norm,Norm,1Story,6,Gable,BrkFace,170.0,TA,TA,Av,Av,0.0,GasA,Ex,Ex,0,1,1,1,1,Typ,2.0,0,0,0,2009,Normal,144000
60,,11885,Norm,Norm,2Story,8,Gable,BrkFace,108.0,TA,TA,Av,Av,0.0,GasA,Ex,Ex,0,2,2,3,1,Typ,2.0,0,0,0,2009,Normal,261500
20,,9830,Norm,Norm,1Story,5,Gable,None,0.0,Gd,Gd,No,No,258.0,GasA,Ex,Ex,0,1,1,3,1,Typ,2.0,0,182,0,2010,Normal,162000
50,63.0,11426,Norm,Norm,1.5Fin,7,Gable,None,0.0,TA,TA,No,No,0.0,GasA,Ex,Ex,0,2,2,3,1,Mod,2.0,0,0,0,2008,Normal,200000
20,70.0,9926,Norm,Norm,1Story,7,Gable,BrkFace,210.0,TA,TA,Mn,Mn,0.0,GasA,Ex,Ex,0,2,2,3,1,Typ,3.0,0,0,0,2007,Normal,245700
120,37.0,4435,Norm,Norm,1Story,6,Gable,BrkFace,170.0,TA,TA,Av,Av,0.0,GasA,Ex,Ex,0,1,1,1,1,Typ,2.0,0,0,0,2008,Normal,136500
50,50.0,6000,Norm,Norm,1.5Fin,6,Gable,None,0.0,TA,TA,No,No,12.0,GasA,TA,TA,0,1,1,2,1,Typ,1.0,128,0,0,2010,Abnorml,134000
190,,32463,Norm,Norm,1Story,4,Gable,Stone,149.0,Gd,Gd,Av,Av,0.0,GasA,Ex,Ex,0,1,1,3,1,Typ,4.0,0,0,0,2007,Normal,168000
20,78.0,7800,Norm,Norm,2Story,5,Gable,None,0.0,Gd,Gd,No,No,0.0,GasA,Ex,Ex,0,3,3,3,1,Typ,1.0,0,0,0,2006,Normal,225000
20,102.0,13514,Norm,Norm,1Story,9,Hip,None,285.0,TA,TA,No,No,0.0,GasA,Ex,Ex,0,2,2,3,1,Typ,3.0,0,0,0,2009,Normal,324000
30,50.0,5633,Norm,Norm,1Story,5,Gable,None,0.0,TA,TA,No,No,0.0,GasA,TA,TA,0,1,1,2,1,Typ,1.0,123,0,0,2006,Normal,111500
20,,13052,Norm,Norm,1Story,5,Gable,None,0.0,TA,TA,No,No,0.0,GasA,TA,TA,0,1,1,3,1,Typ,1.0,0,0,0,2006,Normal,120875
180,35.0,3675,Norm,Norm,SFoyer,6,Gable,Stone,76.0,TA,TA,Gd,Gd,0.0,GasA,Ex,Ex,0,1,1,2,1,Typ,2.0,0,0,0,2007,Normal,140000
75,35.0,6300,Norm,Norm,2.5Unf,6,Gable,None,0.0,TA,TA,No,No,0.0,GasA,Ex,Ex,0,2,2,3,1,Typ,0.0,134,0,0,2008,Normal,128000
60,82.0,16052,Norm,Norm,2Story,10,Hip,Stone,734.0,TA,TA,No,No,0.0,GasA,Ex,Ex,0,2,2,4,1,Typ,3.0,0,0,0,2006,Partial,535000
20,75.0,9525,Norm,Norm,1Story,5,Gable,None,0.0,TA,TA,No,No,0.0,GasA,Ex,Ex,0,1,1,3,1,Typ,1.0,0,0,0,2008,Normal,144000
60,98.0,12203,Norm,Norm,2Story,8,Hip,BrkFace,975.0,TA,TA,No,No,0.0,GasA,Ex,Ex,0,2,2,4,1,Typ,3.0,0,0,0,2009,Normal,336000
20,105.0,11249,Norm,Norm,1Story,6,Gable,None,0.0,Gd,Gd,No,No,544.0,GasA,Ex,Ex,0,2,2,3,1,Typ,2.0,0,0,0,2007,Normal,177500
20,65.0,14753,PosN,Norm,1Story,7,Gable,None,0.0,TA,TA,Mn,Mn,0.0,GasA,Ex,Ex,0,2,2,3,1,Typ,2.0,0,0,0,2009,Normal,207000
50,60.0,11100,Norm,Norm,1.5Fin,5,Gable,None,0.0,TA,TA,Mn,Mn,0.0,GasA,TA,TA,0,1,1,4,1,Typ,1.0,68,0,0,2007,Normal,136500
120,41.0,5330,Norm,Norm,1Story,8,Gable,None,0.0,TA,TA,Av,Av,0.0,GasA,Ex,Ex,0,2,2,2,1,Typ,2.0,0,0,0,2007,Normal,251000
120,39.0,3869,Norm,Norm,1Story,5,Gable,BrkFace,149.0,Ex,Ex,No,No,755.0,GasA,Gd,Gd,0,2,2,2,1,Typ,1.0,0,0,0,2007,Normal,130000
50,86.0,11500,Norm,Norm,1.5Fin,7,Gable,None,0.0,TA,TA,No,No,0.0,GasA,Gd,Gd,0,1,1,3,1,Typ,1.0,0,322,0,2006,Normal,250000
20,70.0,8197,Norm,Norm,1Story,7,Gable,BrkFace,506.0,TA,TA,No,No,0.0,GasA,Ex,Ex,0,2,2,3,1,Typ,2.0,0,0,300,2010,Normal,214000
30,80.0,8480,Norm,Norm,1Story,5,Gable,None,0.0,Gd,Gd,No,No,0.0,GasA,TA,TA,0,1,1,2,1,Typ,1.0,0,0,0,2009,Normal,113000
50,,13837,Norm,Norm,1.5Fin,7,Gable,BrkFace,178.0,Gd,Gd,No,No,202.0,GasA,Gd,Gd,0,2,2,4,1,Typ,3.0,0,0,0,2006,Normal,229000
20,,8789,Norm,Norm,1Story,5,Gable,None,0.0,TA,TA,Mn,Mn,0.0,GasA,TA,TA,0,1,1,3,1,Typ,1.0,0,0,0,2006,Normal,129200
50,60.0,12144,Norm,Norm,1.5Fin,4,Gable,None,0.0,TA,TA,No,No,0.0,GasA,Gd,Gd,0,1,1,3,1,Min2,1.0,168,0,0,2006,Normal,147500
20,66.0,7920,Norm,Norm,1Story,5,Gable,BrkFace,32.0,TA,TA,No,No,619.0,GasA,Ex,Ex,0,1,1,3,1,Typ,1.0,0,0,0,2007,Normal,133000
20,62.0,7500,Norm,Norm,1Story,7,Gable,Stone,210.0,TA,TA,No,No,0.0,GasA,Ex,Ex,0,2,2,2,1,Typ,2.0,0,0,0,2008,Partial,230348
20,74.0,13008,Norm,Norm,1Story,6,Gable,None,0.0,TA,TA,No,No,0.0,GasA,TA,TA,0,1,1,2,1,Typ,1.0,0,0,0,2009,Normal,124500
50,52.0,6240,Norm,Norm,1.5Fin,5,Gable,None,0.0,TA,TA,No,No,0.0,GasA,TA,TA,0,2,2,4,1,Typ,2.0,0,0,0,2010,Normal,138400
80,73.0,9802,Norm,Norm,SLvl,5,Gable,None,0.0,TA,TA,No,No,0.0,GasA,Gd,Gd,0,2,2,3,1,Typ,2.0,0,0,0,2008,Normal,172500
70,79.0,11526,Norm,Norm,2.5Fin,6,Gable,None,0.0,TA,TA,No,No,0.0,GasA,Fa,Fa,384,2,2,3,1,Min1,2.0,0,0,0,2008,Normal,191000
50,60.0,10800,Artery,Norm,1.5Fin,5,Gable,None,0.0,Gd,Gd,No,No,0.0,GasA,TA,TA,0,2,2,4,1,Typ,1.0,196,0,1200,2010,Normal,139000
30,56.0,4485,Artery,Norm,1Story,5,Gable,None,0.0,TA,TA,No,No,0.0,GasA,TA,TA,0,1,1,2,1,Typ,0.0,135,0,0,2010,Normal,109500
50,50.0,6000,Norm,Norm,1.5Fin,6,Gable,None,0.0,Gd,Gd,No,No,0.0,GasA,Ex,Ex,0,1,1,3,1,Typ,2.0,0,0,0,2010,Normal,128000
60,86.0,10380,Norm,Norm,2Story,7,Gable,BrkFace,172.0,TA,TA,Gd,Gd,1474.0,GasA,Ex,Ex,0,2,2,4,1,Typ,2.0,0,0,0,2007,Normal,301000
70,60.0,9600,Norm,Norm,2Story,4,Gable,None,0.0,Gd,Gd,No,No,0.0,GasA,TA,TA,0,2,2,3,1,Typ,2.0,160,0,0,2009,Normal,87500
80,,7750,Norm,Norm,SLvl,8,Hip,None,0.0,TA,TA,No,No,0.0,GasA,Ex,Ex,0,2,2,3,1,Typ,2.0,0,0,0,2009,Normal,184100
20,,7162,Norm,Norm,1Story,5,Gable,BrkCmn,41.0,TA,TA,No,No,0.0,GasA,TA,TA,0,1,1,3,1,Typ,1.0,0,0,0,2008,Abnorml,109900
60,92.0,10732,Norm,Norm,2Story,8,Gable,None,0.0,TA,TA,No,No,0.0,GasA,Ex,Ex,0,2,2,3,1,Typ,3.0,0,0,0,2007,Partial,250000
20,64.0,6762,Norm,Norm,1Story,7,Gable,BrkFace,108.0,TA,TA,No,No,0.0,GasA,Ex,Ex,0,2,2,2,1,Typ,2.0,0,0,0,2007,Partial,195400
80,,12095,Norm,Norm,SLvl,6,Gable,BrkFace,115.0,Gd,Gd,Gd,Gd,0.0,GasA,TA,TA,0,1,1,3,1,Typ,2.0,0,0,0,2009,Normal,158000
50,60.0,10410,Norm,Norm,1.5Fin,5,Gable,None,0.0,TA,TA,No,No,0.0,GasA,Ex,Ex,144,2,2,3,1,Min2,1.0,0,0,0,2009,Normal,135000
50,50.0,6000,Norm,Norm,1.5Fin,6,Gable,None,0.0,TA,TA,No,No,0.0,GasA,Ex,Ex,0,1,1,3,1,Typ,1.0,0,0,0,2008,Normal,164900
60,,14364,Norm,Norm,2Story,7,Gable,BrkFace,128.0,TA,TA,Gd,Gd,0.0,GasA,Ex,Ex,0,2,2,3,1,Typ,2.0,0,154,0,2007,Normal,277000
160,21.0,2205,Norm,Norm,2Story,6,Gable,BrkFace,567.0,TA,TA,No,No,0.0,GasA,TA,TA,0,1,1,3,1,Typ,1.0,0,0,0,2007,Normal,113500
60,,9337,Norm,Norm,2Story,7,Gable,None,0.0,TA,TA,No,No,0.0,GasA,Ex,Ex,0,2,2,3,1,Typ,2.0,0,0,0,2010,Normal,191000
160,,2980,Norm,Norm,2Story,6,Gable,BrkFace,1159.0,TA,TA,No,No,0.0,GasA,Ex,Ex,0,2,2,2,1,Typ,2.0,0,0,0,2010,Normal,177000
70,60.0,10266,Norm,Norm,2Story,6,Gable,None,0.0,TA,TA,No,No,0.0,GasA,TA,TA,0,1,1,4,1,Typ,1.0,80,0,0,2008,Abnorml,136000
60,80.0,10791,Norm,Norm,2Story,6,Gable,None,0.0,TA,TA,Mn,Mn,0.0,GasA,Ex,Ex,0,2,2,4,1,Typ,2.0,0,0,0,2010,Normal,243500
120,,4928,Norm,Norm,1Story,6,Gable,None,0.0,TA,TA,No,No,0.0,GasA,TA,TA,0,2,2,2,1,Typ,2.0,0,0,0,2009,Normal,143750
20,80.0,9600,Norm,Norm,1Story,5,Hip,BrkFace,176.0,Gd,Gd,No,No,0.0,GasA,Ex,Ex,0,1,1,2,1,Typ,1.0,0,175,0,2007,Normal,144000
30,70.0,9800,Feedr,Norm,1Story,5,Gable,None,0.0,Fa,Fa,No,No,0.0,GasA,TA,TA,0,1,1,2,1,Typ,1.0,80,0,0,2010,Normal,67500
80,85.0,10541,Norm,Norm,SLvl,7,Gable,None,0.0,TA,TA,Av,Av,0.0,GasA,Ex,Ex,0,2,2,3,1,Typ,2.0,0,0,0,2008,Normal,229000
20,66.0,12778,Norm,Norm,1Story,5,Gable,None,0.0,TA,TA,No,No,0.0,GasA,Ex,Ex,0,1,1,2,1,Typ,1.0,0,0,0,2006,Normal,139500
20,,9079,Norm,Norm,1Story,5,Gable,None,0.0,TA,TA,No,No,0.0,GasA,TA,TA,0,1,1,2,1,Typ,1.0,0,0,0,2009,Normal,122000
20,98.0,16033,Norm,Norm,1Story,9,Hip,BrkFace,378.0,TA,TA,Gd,Gd,0.0,GasA,Ex,Ex,0,2,2,3,1,Typ,3.0,0,0,0,2006,Normal,326000
60,75.0,9512,RRAn,Norm,2Story,7,Gable,None,0.0,TA,TA,No,No,0.0,GasA,Ex,Ex,0,2,2,3,1,Typ,2.0,0,0,0,2006,Partial,294323
60,96.0,11308,Norm,Norm,2Story,9,Gable,Stone,154.0,TA,TA,Av,Av,0.0,GasA,Ex,Ex,0,2,2,3,1,Typ,3.0,0,0,0,2009,Normal,335000
70,60.0,11340,Norm,Norm,2Story,2,Gable,None,0.0,Fa,Fa,No,No,0.0,GasA,TA,TA,0,1,1,2,1,Maj1,2.0,144,0,0,2008,Normal,55000
50,55.0,8800,Norm,Norm,1.5Fin,4,Gable,None,0.0,TA,TA,No,No,0.0,GasA,Gd,Gd,0,1,1,3,1,Min2,0.0,0,0,0,2010,Normal,96500
50,,11275,Norm,Norm,1.5Fin,6,Gable,BrkFace,480.0,TA,TA,Mn,Mn,557.0,GasA,TA,TA,0,1,1,3,1,Typ,2.0,19,0,0,2007,Normal,220000
90,60.0,7596,Artery,Norm,2Story,5,Hip,BrkFace,360.0,TA,TA,No,No,0.0,GasA,Gd,Gd,0,2,2,4,2,Typ,2.0,0,0,0,2009,Normal,124500
20,68.0,8842,Norm,Norm,1Story,5,Gable,None,0.0,Gd,Gd,No,No,0.0,GasA,Ex,Ex,0,1,1,3,1,Typ,1.0,56,0,0,2010,Abnorml,155891
50,52.0,6240,Norm,Norm,1.5Fin,5,Gable,None,0.0,TA,TA,No,No,0.0,GasA,Ex,Ex,0,1,1,3,1,Typ,1.0,0,0,0,2006,Family,149000
20,79.0,9236,Norm,Norm,1Story,6,Gable,None,0.0,Gd,Gd,Gd,Gd,0.0,GasA,Ex,Ex,0,2,2,3,1,Typ,2.0,0,0,0,2006,Normal,217000
160,24.0,2349,Norm,Norm,2Story,6,Gable,None,0.0,TA,TA,No,No,0.0,GasA,TA,TA,0,2,2,3,1,Typ,2.0,0,0,0,2009,Normal,137900
